rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
291,0,Binjip,2004,http://www.icheckmovies.com/movies/binjip/,5660,981,48,9,413,3-Iron,http://www.imdb.com/title/tt0423866/,"2012-03-14 22:10:23",yes,no,no,no
292,0,"Viva la muerte",1971,http://www.icheckmovies.com/movies/viva+la+muerte/,255,23,10,2,112,"Long Live Death",http://www.imdb.com/title/tt0066530/,"2012-03-14 22:10:05",no,no,no,no
293,0,"Sweet Sweetback's Baadasssss Song",1971,http://www.icheckmovies.com/movies/sweet+sweetbacks+baadasssss+song/,1902,51,81,12,262,,http://www.imdb.com/title/tt0067810/,no,no,no,yes,no
294,0,Titus,1999,http://www.icheckmovies.com/movies/titus/,1152,102,25,1,127,,http://www.imdb.com/title/tt0120866/,no,no,no,no,no
295,0,"No Smoking",2007,http://www.icheckmovies.com/movies/no+smoking/,202,18,3,1,38,,http://www.imdb.com/title/tt0995740/,no,no,no,no,no
296,0,"Dog Star Man",1964,http://www.icheckmovies.com/movies/dog+star+man/,841,34,37,7,144,,http://www.imdb.com/title/tt5896468/,no,no,no,no,no
297,0,"Meet the Feebles",1989,http://www.icheckmovies.com/movies/meet+the+feebles/,2193,116,38,3,149,,http://www.imdb.com/title/tt0097858/,"2018-05-15 05:55:09",no,no,no,no
298,0,"Pâfekuto burû",1997,http://www.icheckmovies.com/movies/pafekuto+buru/,7367,1031,50,14,609,"Perfect Blue",http://www.imdb.com/title/tt0156887/,"2012-03-14 22:10:23",yes,no,no,no
299,0,Innocence,2004,http://www.icheckmovies.com/movies/innocence/,1032,86,15,2,223,,http://www.imdb.com/title/tt0375233/,"2012-06-01 19:57:38",yes,no,no,no
300,0,"Le locataire",1976,http://www.icheckmovies.com/movies/le+locataire/,4325,561,40,7,531,"The Tenant",http://www.imdb.com/title/tt0074811/,"2012-03-14 22:10:05",no,no,no,no
301,0,"Mi ni te gong dui",1983,http://www.icheckmovies.com/movies/mi+ni+te+gong+dui/,166,6,13,1,38,"Fantasy Mission Force",http://www.imdb.com/title/tt0079509/,no,no,no,no,no
302,0,"W.R. - Misterije organizma",1971,http://www.icheckmovies.com/movies/w.r.+-+misterije+organizma/,1641,92,60,12,310,"WR: Mysteries of the Organism",http://www.imdb.com/title/tt0067958/,no,no,no,yes,no
303,0,"Under the Skin",2013,http://www.icheckmovies.com/movies/under+the+skin-2013/,9526,824,246,10,758,,http://www.imdb.com/title/tt1441395/,"2014-08-04 19:35:50",no,no,no,no
304,0,"L'année dernière à Marienbad",1961,http://www.icheckmovies.com/movies/lannee+derniere+a+marienbad/,5651,775,125,23,872,"Last Year at Marienbad",http://www.imdb.com/title/tt0054632/,"2025-03-31 23:04:25",no,no,no,no
305,0,"Córki dancingu",2015,http://www.icheckmovies.com/movies/corki+dancingu/,949,56,16,2,168,"The Lure",http://www.imdb.com/title/tt5278832/,"2018-09-18 07:07:00",no,no,no,no
306,0,"The Love Witch",2016,http://www.icheckmovies.com/movies/the+love+witch-2016/,1601,125,27,3,192,,http://www.imdb.com/title/tt3908142/,"2019-12-28 03:17:13",no,no,no,no
307,0,"The Abominable Dr. Phibes",1971,http://www.icheckmovies.com/movies/the+abominable+dr.+phibes/,2213,163,20,3,261,,http://www.imdb.com/title/tt0066740/,no,no,no,no,no
308,0,"Bara no sôretsu",1969,http://www.icheckmovies.com/movies/bara+no+soretsu/,1078,140,12,7,322,"Funeral Parade of Roses",http://www.imdb.com/title/tt0064068/,"2012-03-14 22:10:13",yes,no,no,no
309,0,"La morte ha fatto l'uovo",1968,http://www.icheckmovies.com/movies/la+morte+ha+fatto+luovo/,295,13,11,2,100,"Death Laid an Egg",http://www.imdb.com/title/tt0061994/,no,no,no,no,no
310,0,"Twin Peaks: Fire Walk with Me",1992,http://www.icheckmovies.com/movies/twin+peaks+fire+walk+with+me/,10014,799,135,6,510,,http://www.imdb.com/title/tt0105665/,"2012-07-08 04:43:18",no,no,no,no
311,0,"Santa Claus",1959,http://www.icheckmovies.com/movies/santa+claus-1959-1/,588,11,56,2,85,,http://www.imdb.com/title/tt0053241/,no,no,no,no,no
312,0,Mother!,2017,http://www.icheckmovies.com/movies/motherexclamation/,6301,572,188,3,416,,http://www.imdb.com/title/tt5109784/,"2017-12-17 17:32:03",yes,no,no,no
313,0,Kin-dza-dza!,1986,http://www.icheckmovies.com/movies/kin-dza-dzaexclamation/,1614,215,42,3,188,,http://www.imdb.com/title/tt0091341/,"2012-12-01 03:22:06",no,no,no,no
314,0,"Crime Wave",1985,http://www.icheckmovies.com/movies/crime+wave-1985/,283,25,7,4,130,,http://www.imdb.com/title/tt0088963/,"2012-03-14 22:10:06",no,no,no,no
315,0,"Brand Upon the Brain! A Remembrance in 12 Chapters",2006,http://www.icheckmovies.com/movies/brand+upon+the+brainexclamation+a+remembrance+in+12+chapters/,988,141,21,3,238,"Brand Upon the Brain!",http://www.imdb.com/title/tt0443455/,no,no,no,no,no
316,0,"Jigureul jikyeora!",2003,http://www.icheckmovies.com/movies/jigureul+jikyeoraexclamation/,987,70,16,4,168,"Save the Green Planet!",http://www.imdb.com/title/tt0354668/,"2017-10-14 03:44:55",no,no,no,no
317,0,"Sennen joyû",2001,http://www.icheckmovies.com/movies/sennen+joyu/,4535,534,32,7,370,"Millennium Actress",http://www.imdb.com/title/tt0291350/,"2012-03-14 22:10:23",yes,no,no,no
318,0,Cube,1997,http://www.icheckmovies.com/movies/cube/,23863,1445,246,5,428,,http://www.imdb.com/title/tt0123755/,"2012-03-14 22:10:20",no,no,no,no
319,0,"The Company of Wolves",1984,http://www.icheckmovies.com/movies/the+company+of+wolves/,2250,136,35,6,251,,http://www.imdb.com/title/tt0087075/,no,no,no,no,no
320,0,"A Field in England",2013,http://www.icheckmovies.com/movies/a+field+in+england/,1521,117,32,2,201,,http://www.imdb.com/title/tt2375574/,"2013-10-21 05:49:32",no,no,no,no
321,0,"Kurutta ippêji",1926,http://www.icheckmovies.com/movies/kurutta+ippeji/,1340,144,19,12,396,"A Page of Madness",http://www.imdb.com/title/tt0017048/,no,no,no,no,no
322,0,"The Falls",1980,http://www.icheckmovies.com/movies/the+falls/,408,41,4,2,233,,http://www.imdb.com/title/tt0080715/,no,no,no,no,no
323,0,Catch-22,1970,http://www.icheckmovies.com/movies/catch-22/,3137,154,38,5,234,,http://www.imdb.com/title/tt0065528/,"2012-03-14 22:10:05",yes,no,no,no
324,0,"Never Give a Sucker an Even Break",1941,http://www.icheckmovies.com/movies/never+give+a+sucker+an+even+break/,300,10,3,1,90,"What a Man",http://www.imdb.com/title/tt0033945/,no,no,no,no,no
325,0,"L'hypothèse du tableau volé",1978,http://www.icheckmovies.com/movies/lhypothese+du+tableau+vole/,524,65,7,4,215,,http://www.imdb.com/title/tt0077707/,"2012-03-14 22:10:18",no,no,no,no
326,0,"Le sang d'un poète",1932,http://www.icheckmovies.com/movies/le+sang+dun+poete/,1925,131,26,9,349,"The Blood of a Poet",http://www.imdb.com/title/tt0021331/,"2012-03-14 22:10:14",no,no,no,no
327,0,"Godmonster of Indian Flats",1973,http://www.icheckmovies.com/movies/godmonster+of+indian+flats/,153,1,14,1,42,,http://www.imdb.com/title/tt0070119/,no,no,no,no,no
328,0,"Arise! The SubGenius Video",1992,http://www.icheckmovies.com/movies/ariseexclamation+the+subgenius+video/,123,10,4,1,26,,http://www.imdb.com/title/tt0134291/,no,no,no,no,no
329,0,"Le testament d'Orphée ou ne me demandez pas pourquoi",1960,http://www.icheckmovies.com/movies/le+testament+dorphee+ou+ne+me+demandez+pas+pourquoi/,1058,66,13,7,189,"Testament of Orpheus",http://www.imdb.com/title/tt0054377/,"2012-03-14 22:10:20",yes,no,no,no
330,0,"After Hours",1985,http://www.icheckmovies.com/movies/after+hours/,7742,912,44,7,519,,http://www.imdb.com/title/tt0088680/,"2017-04-16 19:33:40",no,no,no,no
331,0,"Dark City",1998,http://www.icheckmovies.com/movies/dark+city/,18067,1704,136,6,548,,http://www.imdb.com/title/tt0118929/,"2012-03-14 22:10:24",yes,no,no,no
332,0,"Survive Style 5+",2004,http://www.icheckmovies.com/movies/survive+style+5plus/,1274,212,23,4,198,,http://www.imdb.com/title/tt0430651/,"2014-07-14 16:50:15",yes,no,no,no
333,0,Tuvalu,1999,http://www.icheckmovies.com/movies/tuvalu/,266,32,9,1,88,,http://www.imdb.com/title/tt0162023/,no,no,no,yes,no
334,0,"It's Such a Beautiful Day",2012,http://www.icheckmovies.com/movies/its+such+a+beautiful+day-2012/,3495,551,53,6,426,,http://www.imdb.com/title/tt2396224/,"2013-11-24 02:29:46",yes,no,no,no
335,0,"Le fantôme de la liberté",1974,http://www.icheckmovies.com/movies/le+fantome+de+la+liberte/,2474,320,18,7,402,"The Phantom of Liberty",http://www.imdb.com/title/tt0071487/,"2012-05-22 08:29:29",no,no,no,no
336,0,Hellzapoppin',1941,http://www.icheckmovies.com/movies/hellzapoppin/,1033,84,12,7,236,,http://www.imdb.com/title/tt0033704/,no,no,no,no,no
337,0,"Street of Crocodiles",1986,http://www.icheckmovies.com/movies/street+of+crocodiles/,1236,78,18,6,166,,http://www.imdb.com/title/tt0092020/,"2012-07-05 07:09:12",no,no,no,no
338,0,Freaks,1932,http://www.icheckmovies.com/movies/freaks/,12167,1179,60,20,845,,http://www.imdb.com/title/tt0022913/,"2012-07-07 23:28:12",yes,no,no,no
339,0,"Vals Im Bashir",2008,http://www.icheckmovies.com/movies/vals+im+bashir/,9689,1076,59,12,540,"Waltz with Bashir",http://www.imdb.com/title/tt1185616/,"2012-03-14 22:10:23",yes,no,no,no
340,0,"A Zed & Two Noughts",1985,http://www.icheckmovies.com/movies/a+zed+and+two+noughts/,1015,128,16,4,217,,http://www.imdb.com/title/tt0090366/,"2025-02-14 21:50:50",no,no,no,no
341,0,Underground,1995,http://www.icheckmovies.com/movies/underground/,5955,816,67,9,528,,http://www.imdb.com/title/tt0114787/,"2013-01-03 08:10:14",yes,no,no,no
342,0,"The Butcher Boy",1997,http://www.icheckmovies.com/movies/the+butcher+boy/,1364,77,13,4,156,,http://www.imdb.com/title/tt0118804/,"2012-03-14 22:10:14",yes,no,no,no
343,0,"Cha no aji",2004,http://www.icheckmovies.com/movies/cha+no+aji/,659,90,7,2,185,"The Taste of Tea",http://www.imdb.com/title/tt0413893/,"2017-10-31 03:36:51",yes,no,no,no
344,0,"Twelve Monkeys",1995,http://www.icheckmovies.com/movies/twelve+monkeys/,62126,5206,303,14,925,"12 Monkeys",http://www.imdb.com/title/tt0114746/,"2012-03-14 22:10:27",yes,no,no,no
345,0,"Werckmeister harmóniák",2000,http://www.icheckmovies.com/movies/werckmeister+harmoniak/,3187,558,61,12,578,"Werckmeister Harmonies",http://www.imdb.com/title/tt0249241/,"2019-12-25 06:26:19",yes,no,no,no
346,0,"Liquid Sky",1982,http://www.icheckmovies.com/movies/liquid+sky/,934,65,46,4,239,,http://www.imdb.com/title/tt0085852/,"2012-07-18 02:42:49",no,no,no,no
347,0,"Addio zio Tom",1971,http://www.icheckmovies.com/movies/addio+zio+tom/,252,12,10,2,78,"Goodbye Uncle Tom",http://www.imdb.com/title/tt0180396/,no,no,no,no,no
348,0,"Fight Club",1999,http://www.icheckmovies.com/movies/fight+club/,132955,21467,628,21,1781,,http://www.imdb.com/title/tt0137523/,"2012-03-14 22:10:26",yes,no,no,no
349,0,"Maindo gêmu",2004,http://www.icheckmovies.com/movies/maindo+gemu/,2357,310,33,5,316,"Mind Game",http://www.imdb.com/title/tt0452039/,"2012-03-14 22:10:27",yes,no,no,no
350,0,"Tini zabutykh predkiv",1965,http://www.icheckmovies.com/movies/tini+zabutykh+predkiv/,1719,248,25,12,424,"Shadows of Forgotten Ancestors",http://www.imdb.com/title/tt0058642/,"2020-11-24 04:55:37",yes,no,no,no
351,0,"Psiconautas, los niños olvidados",2015,http://www.icheckmovies.com/movies/psiconautas+los+ninos+olvidados/,242,24,0,1,88,"Birdboy: The Forgotten Children",http://www.imdb.com/title/tt5004766/,"2018-05-11 15:50:10",no,no,no,no
352,0,"Seven Servants",1996,http://www.icheckmovies.com/movies/seven+servants/,42,0,0,1,16,,http://www.imdb.com/title/tt0117604/,no,no,no,no,no
353,0,Teorema,1968,http://www.icheckmovies.com/movies/teorema/,2064,189,33,8,393,,http://www.imdb.com/title/tt0063678/,"2012-03-14 22:10:06",no,no,no,no
354,0,"Urusei Yatsura 2: Byûtifuru dorîmâ",1984,http://www.icheckmovies.com/movies/urusei+yatsura+2+byutifuru+dorima/,284,26,7,3,183,"Urusei Yatsura 2: Beautiful Dreamer",http://www.imdb.com/title/tt0088334/,no,no,no,no,no
355,0,Sílení,2005,http://www.icheckmovies.com/movies/sileni/,520,62,12,1,175,Lunacy,http://www.imdb.com/title/tt0407236/,"2012-03-14 22:10:19",no,no,no,no
356,0,November,2017,http://www.icheckmovies.com/movies/november-2017/,519,71,3,1,152,,http://www.imdb.com/title/tt6164502/,"2018-08-12 00:26:05",yes,no,no,no
357,0,"Sorry to Bother You",2018,http://www.icheckmovies.com/movies/sorry+to+bother+you/,4040,311,42,4,249,,http://www.imdb.com/title/tt5688932/,"2018-11-07 23:21:46",no,no,no,no
358,0,Mandy,2018,http://www.icheckmovies.com/movies/mandy-2018/,3174,279,83,4,300,,http://www.imdb.com/title/tt6998518/,"2018-10-06 03:12:20",no,no,no,no
359,0,"Cet obscur objet du désir",1977,http://www.icheckmovies.com/movies/cet+obscur+objet+du+desir/,3493,383,23,9,475,"That Obscure Object of Desire",http://www.imdb.com/title/tt0075824/,"2017-10-02 06:36:06",no,no,no,no
360,0,"Idi i smotri",1985,http://www.icheckmovies.com/movies/idi+i+smotri/,7168,1526,70,28,966,"Come and See",http://www.imdb.com/title/tt0091251/,"2012-05-10 08:28:50",yes,no,no,no
361,0,"True Stories",1986,http://www.icheckmovies.com/movies/true+stories/,914,77,21,3,163,,http://www.imdb.com/title/tt0092117/,no,no,no,no,no
362,0,"The Devils",1971,http://www.icheckmovies.com/movies/the+devils/,2902,368,36,11,478,,http://www.imdb.com/title/tt0066993/,"2024-04-06 21:52:34",no,no,no,no
363,0,"The Meaning of Life",1983,http://www.icheckmovies.com/movies/the+meaning+of+life/,12141,784,81,3,320,"Monty Python's the Meaning of Life",http://www.imdb.com/title/tt0085959/,"2012-03-14 22:10:20",no,no,no,no
364,0,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",1997,http://www.icheckmovies.com/movies/shin+seiki+evangelion+gekijo-ban+airslashmagokoro+wo+kimi+ni/,8409,686,111,8,312,"Neon Genesis Evangelion: The End of Evangelion",http://www.imdb.com/title/tt0169858/,"2012-03-14 22:10:25",yes,no,no,no
365,0,"Dr. Caligari",1989,http://www.icheckmovies.com/movies/dr.+caligari/,218,10,12,1,79,,http://www.imdb.com/title/tt0097228/,no,no,no,yes,no
366,,"Das Cabinet des Dr. Caligari",1920,http://www.icheckmovies.com/movies/das+cabinet+des+dr.+caligari/,16379,1454,76,30,1115,"The Cabinet of Dr. Caligari",http://www.imdb.com/title/tt0010323/,"2012-03-14 22:10:25",yes,no,no,no
