rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
95,0,"Låt den rätte komma in",2008,http://www.icheckmovies.com/movies/lat+den+ratte+komma+in/,32190,3886,234,15,992,"Let the Right One In",http://www.imdb.com/title/tt1139797/,"2012-03-14 22:10:27",no,no,no,no
96,0,"The Fall",2006,http://www.icheckmovies.com/movies/the+fall/,13622,2385,139,6,412,,http://www.imdb.com/title/tt0460791/,"2012-03-14 22:10:24",yes,no,no,no
97,0,"Synecdoche, New York",2008,http://www.icheckmovies.com/movies/synecdoche+new+york/,14349,1789,294,9,691,,http://www.imdb.com/title/tt0383028/,"2012-06-22 02:54:28",yes,no,no,no
98,0,"The House of the Devil",2009,http://www.icheckmovies.com/movies/the+house+of+the+devil/,4105,221,94,2,262,,http://www.imdb.com/title/tt1172994/,"2012-03-14 22:10:06",no,no,no,no
99,0,Serenity,2005,http://www.icheckmovies.com/movies/serenity/,29949,2778,255,3,389,,http://www.imdb.com/title/tt0379786/,"2012-03-14 22:10:26",no,no,no,no
100,0,"Glengarry Glen Ross",1992,http://www.icheckmovies.com/movies/glengarry+glen+ross/,13174,1211,84,8,537,,http://www.imdb.com/title/tt0104348/,"2013-05-31 21:50:09",yes,no,no,no
101,0,"Lat sau san taam",1992,http://www.icheckmovies.com/movies/lat+sau+san+taam/,5639,550,47,12,496,"Hard Boiled",http://www.imdb.com/title/tt0104684/,"2012-07-20 06:10:49",yes,no,no,no
102,0,"The Bad Lieutenant: Port of Call - New Orleans",2009,http://www.icheckmovies.com/movies/the+bad+lieutenant+port+of+call+-+new+orleans/,7304,403,134,3,235,"Bad Lieutenant: Port of Call New Orleans",http://www.imdb.com/title/tt1095217/,"2012-03-14 22:10:19",no,yes,no,no
103,0,"The Descent",2005,http://www.icheckmovies.com/movies/the+descent/,19960,1029,253,4,484,,http://www.imdb.com/title/tt0435625/,"2012-03-14 22:10:21",no,no,no,no
104,0,"Mr. Brooks",2007,http://www.icheckmovies.com/movies/mr.+brooks/,7112,344,90,1,118,,http://www.imdb.com/title/tt0780571/,"2012-03-14 22:10:18",no,no,no,no
105,0,Sátántangó,1994,http://www.icheckmovies.com/movies/satantango/,2374,438,68,12,647,Satantango,http://www.imdb.com/title/tt0111341/,"2012-03-14 22:10:06",yes,no,no,no
106,0,"Starship Troopers",1997,http://www.icheckmovies.com/movies/starship+troopers/,30451,1746,337,10,551,,http://www.imdb.com/title/tt0120201/,"2012-03-14 22:10:18",no,no,no,no
107,0,"Janghwa, Hongryeon",2003,http://www.icheckmovies.com/movies/janghwa+hongryeon/,5819,522,87,5,345,"A Tale of Two Sisters",http://www.imdb.com/title/tt0365376/,"2012-03-14 22:10:20",no,no,no,no
108,0,Delicatessen,1991,http://www.icheckmovies.com/movies/delicatessen/,14374,1308,114,15,586,,http://www.imdb.com/title/tt0101700/,"2012-03-14 22:10:17",yes,no,no,no
109,0,"American History X",1998,http://www.icheckmovies.com/movies/american+history+x/,84485,8001,274,12,829,,http://www.imdb.com/title/tt0120586/,"2012-03-14 22:10:26",no,no,no,no
110,0,Heathers,1988,http://www.icheckmovies.com/movies/heathers/,14887,1420,119,8,484,,http://www.imdb.com/title/tt0097493/,"2013-09-15 19:34:45",no,no,no,no
111,0,"Buffalo '66",1998,http://www.icheckmovies.com/movies/buffalo+66/,6678,795,81,6,403,,http://www.imdb.com/title/tt0118789/,"2014-09-12 02:59:43",no,no,no,no
112,0,"American Psycho",2000,http://www.icheckmovies.com/movies/american+psycho/,59565,5103,435,12,912,,http://www.imdb.com/title/tt0144084/,"2012-03-14 22:10:24",no,no,no,no
113,0,Demonlover,2002,http://www.icheckmovies.com/movies/demonlover/,1021,36,49,3,162,,http://www.imdb.com/title/tt0284034/,no,no,no,no,no
114,0,"Death Wish 3",1985,http://www.icheckmovies.com/movies/death+wish+3/,1655,54,40,3,106,,http://www.imdb.com/title/tt0089003/,no,no,no,no,no
115,0,"Kung Fu Hustle",2004,http://www.icheckmovies.com/movies/kung+fu+hustle/,11932,975,94,11,422,,http://www.imdb.com/title/tt0373074/,"2014-06-25 20:20:34",no,no,no,no
116,0,Hausu,1977,http://www.icheckmovies.com/movies/hausu/,4727,623,73,8,513,House,http://www.imdb.com/title/tt0076162/,"2012-03-14 22:10:06",yes,no,no,no
117,0,Clue,1985,http://www.icheckmovies.com/movies/clue/,10995,966,69,2,325,,http://www.imdb.com/title/tt0088930/,no,no,no,no,no
118,0,"Session 9",2001,http://www.icheckmovies.com/movies/session+9/,5440,261,124,2,197,,http://www.imdb.com/title/tt0261983/,"2012-03-14 22:10:06",no,no,no,no
119,0,Martyrs,2008,http://www.icheckmovies.com/movies/martyrs/,6831,586,240,8,425,,http://www.imdb.com/title/tt1029234/,"2012-03-14 22:10:25",no,no,no,no
120,0,"Point Break",1991,http://www.icheckmovies.com/movies/point+break/,14807,691,113,9,402,,http://www.imdb.com/title/tt0102685/,no,no,no,no,no
121,0,"Real Genius",1985,http://www.icheckmovies.com/movies/real+genius/,2382,126,23,1,102,,http://www.imdb.com/title/tt0089886/,"2017-04-27 01:58:48",no,no,no,no
122,0,"Series 7: The Contenders",2001,http://www.icheckmovies.com/movies/series+7+the+contenders/,773,29,25,2,79,,http://www.imdb.com/title/tt0251031/,no,no,no,no,no
123,0,"The Last Seduction",1994,http://www.icheckmovies.com/movies/the+last+seduction/,3228,180,36,10,280,,http://www.imdb.com/title/tt0110308/,no,no,no,no,no
